STDR_YYQU_CD,SIGNGU_CD,SIGNGU_CD_NM,SVC_INDUTY_CD,SVC_INDUTY_CD_NM,STOR_CO,SIMILR_INDUTY_STOR_CO,OPBIZ_RT,OPBIZ_STOR_CO,CLSBIZ_RT,CLSBIZ_STOR_CO,FRC_STOR_CO
20213,11530,구로구,CS300019,의료기기,106.0,106.0,1.9,2.0,0.9,1.0,0.0
20213,11530,구로구,CS300018,의약품,305.0,323.0,2.5,8.0,1.2,4.0,18.0
20213,11530,구로구,CS300017,시계및귀금속,91.0,93.0,0.0,0.0,0.0,0.0,2.0
20213,11530,구로구,CS300016,안경,57.0,77.0,1.3,1.0,1.3,1.0,20.0
20213,11530,구로구,CS300015,가방,76.0,77.0,9.1,7.0,3.9,3.0,1.0
20213,11530,구로구,CS300014,신발,124.0,125.0,0.8,1.0,1.6,2.0,1.0
20213,11530,구로구,CS300013,유아의류,142.0,143.0,2.1,3.0,1.4,2.0,1.0
20213,11530,구로구,CS300012,한복점,18.0,18.0,0.0,0.0,0.0,0.0,0.0
20213,11530,구로구,CS300011,일반의류,905.0,910.0,2.1,19.0,1.3,12.0,5.0
20213,11530,구로구,CS300010,반찬가게,348.0,359.0,3.6,13.0,1.1,4.0,11.0
20213,11530,구로구,CS300009,청과상,188.0,189.0,2.1,4.0,3.2,6.0,1.0
20213,11530,구로구,CS300008,수산물판매,112.0,112.0,3.6,4.0,2.7,3.0,0.0
20213,11530,구로구,CS300007,육류판매,202.0,202.0,3.5,7.0,2.5,5.0,0.0
20213,11530,구로구,CS300006,미곡판매,72.0,72.0,4.2,3.0,1.4,1.0,0.0
20213,11530,구로구,CS300005,주류도매,51.0,51.0,0.0,0.0,0.0,0.0,0.0
20213,11530,구로구,CS300004,핸드폰,437.0,438.0,4.3,19.0,3.4,15.0,1.0
20213,11530,구로구,CS300003,컴퓨터및주변장치판매,591.0,591.0,1.7,10.0,2.2,13.0,0.0
20213,11530,구로구,CS300002,편의점,26.0,403.0,3.5,14.0,3.0,12.0,377.0
20213,11530,구로구,CS300001,슈퍼마켓,540.0,558.0,3.2,18.0,1.6,9.0,18.0
20213,11530,구로구,CS200047,가정용품임대,28.0,29.0,6.9,2.0,0.0,0.0,1.0
20213,11530,구로구,CS200046,의류임대,11.0,11.0,0.0,0.0,9.1,1.0,0.0
20213,11530,구로구,CS200045,비디오/서적임대,5.0,8.0,12.5,1.0,0.0,0.0,3.0
20213,11530,구로구,CS200044,여행사,173.0,174.0,2.3,4.0,1.7,3.0,1.0
20213,11530,구로구,CS200043,건축물청소,160.0,162.0,1.9,3.0,0.6,1.0,2.0
20213,11530,구로구,CS200042,통번역서비스,46.0,46.0,0.0,0.0,0.0,0.0,0.0
20213,11530,구로구,CS200041,사진관,98.0,98.0,1.0,1.0,1.0,1.0,0.0
20213,11530,구로구,CS200040,녹음실,16.0,16.0,0.0,0.0,0.0,0.0,0.0
20213,11530,구로구,CS200039,DVD방,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20213,11530,구로구,CS200038,독서실,62.0,68.0,0.0,0.0,1.5,1.0,6.0
20213,11530,구로구,CS200037,노래방,294.0,303.0,2.0,6.0,1.0,3.0,9.0
20213,11530,구로구,CS200036,고시원,22.0,22.0,4.5,1.0,0.0,0.0,0.0
20213,11530,구로구,CS200035,게스트하우스,21.0,21.0,0.0,0.0,0.0,0.0,0.0
20213,11530,구로구,CS200034,여관,111.0,111.0,0.9,1.0,0.9,1.0,0.0
20213,11530,구로구,CS200033,부동산중개업,1076.0,1076.0,2.3,25.0,1.4,15.0,0.0
20213,11530,구로구,CS200032,가전제품수리,124.0,124.0,1.6,2.0,1.6,2.0,0.0
20213,11530,구로구,CS200031,세탁소,165.0,201.0,0.5,1.0,4.0,8.0,36.0
20213,11530,구로구,CS200030,피부관리실,181.0,187.0,2.1,4.0,3.2,6.0,6.0
20213,11530,구로구,CS200029,네일숍,148.0,154.0,3.9,6.0,0.0,0.0,6.0
20213,11530,구로구,CS200028,미용실,670.0,721.0,1.8,13.0,2.4,17.0,51.0
20213,11530,구로구,CS200027,모터사이클수리,21.0,21.0,0.0,0.0,0.0,0.0,0.0
20213,11530,구로구,CS200026,자동차미용,74.0,74.0,8.1,6.0,6.8,5.0,0.0
20213,11530,구로구,CS200025,자동차수리,147.0,157.0,0.0,0.0,1.9,3.0,10.0
20213,11530,구로구,CS200024,스포츠클럽,84.0,90.0,4.4,4.0,2.2,2.0,6.0
20213,11530,구로구,CS200023,통신기기수리,35.0,35.0,2.9,1.0,0.0,0.0,0.0
20213,11530,구로구,CS200022,복권방,33.0,33.0,9.1,3.0,3.0,1.0,0.0
20213,11530,구로구,CS200021,기타오락장,46.0,47.0,2.1,1.0,8.5,4.0,1.0
20213,11530,구로구,CS200020,전자게임장,15.0,15.0,0.0,0.0,6.7,1.0,0.0
20213,11530,구로구,CS200019,PC방,58.0,62.0,4.8,3.0,1.6,1.0,4.0
20213,11530,구로구,CS200018,볼링장,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20213,11530,구로구,CS200017,골프연습장,68.0,70.0,0.0,0.0,2.9,2.0,2.0
20213,11530,구로구,CS200016,당구장,149.0,149.0,2.0,3.0,0.7,1.0,0.0
20213,11530,구로구,CS200015,세무사사무소,166.0,166.0,1.2,2.0,0.0,0.0,0.0
20213,11530,구로구,CS200014,회계사사무소,51.0,51.0,0.0,0.0,0.0,0.0,0.0
20213,11530,구로구,CS200013,기타법무서비스,92.0,92.0,1.1,1.0,2.2,2.0,0.0
20213,11530,구로구,CS200012,법무사사무소,56.0,56.0,0.0,0.0,0.0,0.0,0.0
20213,11530,구로구,CS200011,변리사사무소,20.0,20.0,0.0,0.0,0.0,0.0,0.0
20213,11530,구로구,CS200010,변호사사무소,35.0,35.0,0.0,0.0,2.9,1.0,0.0
20213,11530,구로구,CS200009,동물병원,31.0,32.0,3.1,1.0,0.0,0.0,1.0
20213,11530,구로구,CS200008,한의원,115.0,115.0,1.7,2.0,0.0,0.0,0.0
20213,11530,구로구,CS200007,치과의원,175.0,175.0,0.0,0.0,0.0,0.0,0.0
20213,11530,구로구,CS200006,일반의원,273.0,275.0,1.5,4.0,1.5,4.0,2.0
20213,11530,구로구,CS200005,스포츠 강습,163.0,166.0,2.4,4.0,2.4,4.0,3.0
20213,11530,구로구,CS200004,컴퓨터학원,16.0,16.0,0.0,0.0,0.0,0.0,0.0
20213,11530,구로구,CS200003,예술학원,256.0,268.0,3.4,9.0,2.2,6.0,12.0
20213,11530,구로구,CS200002,외국어학원,94.0,105.0,3.8,4.0,2.9,3.0,11.0
20213,11530,구로구,CS200001,일반교습학원,419.0,476.0,4.0,19.0,0.6,3.0,57.0
20213,11530,구로구,CS100010,커피-음료,334.0,536.0,5.0,27.0,3.5,19.0,202.0
20213,11530,구로구,CS100009,호프-간이주점,352.0,407.0,2.0,8.0,4.4,18.0,55.0
20213,11530,구로구,CS100008,분식전문점,349.0,460.0,4.8,22.0,4.6,21.0,111.0
20213,11530,구로구,CS100007,치킨전문점,101.0,273.0,5.5,15.0,2.6,7.0,172.0
20213,11530,구로구,CS100006,패스트푸드점,93.0,188.0,6.4,12.0,5.3,10.0,95.0
20213,11530,구로구,CS100005,제과점,100.0,163.0,6.1,10.0,5.5,9.0,63.0
