STDR_YYQU_CD,ADSTRD_CD,ADSTRD_CD_NM,TRDAR_CHNGE_IX,TRDAR_CHNGE_IX_NM,OPR_SALE_MT_AVRG,CLS_SALE_MT_AVRG,SU_OPR_SALE_MT_AVRG,SU_CLS_SALE_MT_AVRG
20223,11260680,신내1동,LL,다이나믹,86,48,101,51
20223,11680565,청담동,LL,다이나믹,96,50,101,51
20223,11500604,가양2동,LH,상권확장,96,52,101,51
20223,11215740,중곡1동,LL,다이나믹,98,50,101,51
20223,11470520,목2동,LL,다이나믹,95,50,101,51
20223,11380590,응암2동,LL,다이나믹,75,47,101,51
20223,11230610,답십리2동,HH,정체,122,57,101,51
20223,11590540,상도2동,HH,정체,106,55,101,51
20223,11740660,성내3동,HL,상권축소,105,46,101,51
20223,11545670,시흥1동,HH,정체,103,51,101,51
20223,11545620,독산2동,LL,다이나믹,98,48,101,51
20223,11740550,고덕1동,LL,다이나믹,74,50,101,51
20223,11290725,월곡2동,LL,다이나믹,99,51,101,51
20223,11305660,인수동,LL,다이나믹,94,45,101,51
20223,11590550,상도3동,LL,다이나믹,95,47,101,51
20223,11290770,장위2동,HH,정체,120,55,101,51
20223,11710520,풍납2동,HH,정체,117,53,101,51
20223,11590660,대방동,HH,정체,103,52,101,51
20223,11320681,쌍문4동,LL,다이나믹,88,49,101,51
20224,11650580,반포3동,HH,정체,119,59,103,51
20224,11620695,신림동,LL,다이나믹,98,48,103,51
20224,11440590,용강동,HL,상권축소,105,50,103,51
20224,11680590,삼성2동,LL,다이나믹,97,47,103,51
20224,11230660,장안2동,LL,다이나믹,101,48,103,51
20224,11545510,가산동,LL,다이나믹,85,48,103,51
20224,11350630,상계1동,LL,다이나믹,93,48,103,51
20224,11200645,옥수동,LL,다이나믹,84,49,103,51
20224,11470650,신정4동,LL,다이나믹,100,47,103,51
20224,11680610,대치2동,HH,정체,106,52,103,51
20224,11215730,군자동,LL,다이나믹,91,49,103,51
20224,11740530,명일1동,LL,다이나믹,102,49,103,51
20224,11215830,자양2동,LL,다이나믹,100,50,103,51
20224,11380625,역촌동,LL,다이나믹,92,48,103,51
20224,11440660,서교동,LL,다이나믹,83,46,103,51
20224,11470630,신정2동,LL,다이나믹,96,50,103,51
20224,11410685,홍은2동,LH,상권확장,99,53,103,51
20224,11410585,신촌동,HL,상권축소,103,50,103,51
20224,11530540,구로3동,LL,다이나믹,89,46,103,51
20224,11680740,일원2동,HL,상권축소,109,51,103,51
20224,11170700,보광동,HL,상권축소,104,51,103,51
20224,11710532,거여2동,LH,상권확장,96,52,103,51
20224,11560700,대림1동,HL,상권축소,111,49,103,51
20224,11305645,우이동,LH,상권확장,97,52,103,51
20224,11110630,종로5?6가동,HH,정체,133,66,103,51
20224,11470611,신월7동,HL,상권축소,108,45,103,51
20224,11620725,조원동,HL,상권축소,109,46,103,51
20224,11500615,우장산동,LL,다이나믹,87,48,103,51
20224,11470640,신정3동,LH,상권확장,95,52,103,51
20224,11740620,천호3동,LL,다이나믹,99,49,103,51
20224,11620625,인헌동,LH,상권확장,96,51,103,51
20224,11350595,공릉1동,LL,다이나믹,99,51,103,51
20224,11500510,염창동,LH,상권확장,97,55,103,51
20224,11710561,방이1동,LL,다이나믹,95,49,103,51
20224,11350611,하계1동,LL,다이나믹,97,51,103,51
20224,11350670,상계5동,LL,다이나믹,95,47,103,51
20224,11260610,중화2동,LL,다이나믹,102,49,103,51
20224,11305625,수유2동,LL,다이나믹,91,51,103,51
20224,11215810,광장동,LH,상권확장,92,52,103,51
20224,11215750,중곡2동,HL,상권축소,104,47,103,51
20224,11200540,마장동,HH,정체,123,63,103,51
20224,11170660,이태원2동,LL,다이나믹,77,46,103,51
20224,11590651,사당5동,LL,다이나믹,91,50,103,51
20224,11740640,성내1동,HL,상권축소,104,49,103,51
20224,11470510,목1동,LL,다이나믹,92,49,103,51
20224,11350600,공릉2동,LL,다이나믹,86,49,103,51
20224,11320700,방학2동,LL,다이나믹,98,47,103,51
20224,11140635,약수동,LH,상권확장,97,55,103,51
20224,11110700,숭인1동,HH,정체,103,59,103,51
20224,11350560,월계1동,LL,다이나믹,99,51,103,51
20224,11500605,가양3동,LH,상권확장,93,56,103,51
20224,11110540,삼청동,LH,상권확장,96,55,103,51
20224,11170690,서빙고동,LH,상권확장,101,60,103,51
20224,11560670,신길5동,LL,다이나믹,97,51,103,51
20224,11290525,성북동,HH,정체,104,56,103,51
20224,11290555,삼선동,HL,상권축소,105,51,103,51
20224,11200580,응봉동,LL,다이나믹,94,50,103,51
20224,11290640,정릉3동,LH,상권확장,100,56,103,51
20224,11350700,상계8동,LL,다이나믹,91,50,103,51
20224,11710631,가락1동,HH,정체,161,102,103,51
20224,11740690,둔촌1동,HH,정체,157,62,103,51
20224,11110640,이화동,LH,상권확장,97,56,103,51
20224,11620545,청림동,LL,다이나믹,83,50,103,51
20224,11140615,신당동,HH,정체,103,62,103,51
20224,11710641,문정1동,LL,다이나믹,98,49,103,51
20224,11200690,성수2가3동,LH,상권확장,86,53,103,51
20224,11110650,혜화동,HH,정체,108,52,103,51
20224,11620595,청룡동,LL,다이나믹,95,48,103,51
20224,11740580,암사2동,LL,다이나믹,101,49,103,51
20224,11140645,청구동,LL,다이나믹,97,48,103,51
20224,11260660,망우3동,LL,다이나믹,98,46,103,51
20224,11320515,창5동,LL,다이나믹,97,49,103,51
20224,11230600,답십리1동,LH,상권확장,95,52,103,51
20224,11590510,노량진1동,HH,정체,121,61,103,51
20224,11170650,이태원1동,HH,정체,122,61,103,51
20224,11530560,구로5동,LL,다이나믹,96,49,103,51
20224,11710590,송파2동,LL,다이나믹,100,45,103,51
20224,11290715,월곡1동,LL,다이나믹,99,49,103,51
20224,11650530,서초3동,HH,정체,109,53,103,51
20224,11620685,신사동,LL,다이나믹,95,47,103,51
20224,11680730,일원1동,HL,상권축소,116,51,103,51
20224,11305615,수유1동,HL,상권축소,106,50,103,51
20224,11560710,대림2동,LL,다이나믹,89,45,103,51
20224,11545680,시흥2동,LL,다이나믹,82,49,103,51
20224,11380551,갈현1동,LL,다이나믹,95,49,103,51
20224,11200790,용답동,HH,정체,132,57,103,51
20224,11710710,잠실6동,LL,다이나믹,94,50,103,51
20224,11215870,구의3동,HH,정체,117,57,103,51
20224,11380600,응암3동,HL,상권축소,108,51,103,51
20224,11560550,당산1동,HL,상권축소,104,51,103,51
20224,11410615,연희동,LH,상권확장,97,52,103,51
20224,11440565,공덕동,HH,정체,113,54,103,51
20224,11740520,상일동,LL,다이나믹,78,49,103,51
20224,11680580,삼성1동,LH,상권확장,100,54,103,51
20224,11530595,가리봉동,HL,상권축소,109,47,103,51
20224,11200670,성수2가1동,LL,다이나믹,93,49,103,51
20224,11620615,중앙동,LL,다이나믹,100,48,103,51
20224,11620605,은천동,LL,다이나믹,95,48,103,51
20224,11110580,교남동,HH,정체,120,57,103,51
20224,11290650,정릉4동,LH,상권확장,95,55,103,51
20224,11710570,오금동,HL,상권축소,103,51,103,51
20224,11320514,창4동,LL,다이나믹,102,49,103,51
20224,11350695,상계6?7동,LL,다이나믹,99,48,103,51
20224,11230710,회기동,LL,다이나믹,95,48,103,51
20224,11110600,가회동,LH,상권확장,102,58,103,51
20224,11140680,중림동,HH,정체,112,57,103,51
20224,11545700,시흥4동,HL,상권축소,105,45,103,51
20224,11740600,천호1동,LL,다이나믹,93,47,103,51
20224,11470680,신정7동,LL,다이나믹,95,51,103,51
20224,11170510,후암동,LH,상권확장,99,55,103,51
20224,11290590,돈암2동,LL,다이나믹,82,48,103,51
20224,11290620,정릉1동,LH,상권확장,99,51,103,51
20224,11500560,화곡3동,LL,다이나믹,91,48,103,51
20224,11350612,하계2동,LH,상권확장,89,53,103,51
20224,11200570,행당2동,LL,다이나믹,85,50,103,51
20224,11140590,광희동,HH,정체,145,57,103,51
20224,11650590,방배본동,HL,상권축소,114,50,103,51
20224,11680650,역삼2동,LL,다이나믹,92,46,103,51
20224,11380520,불광1동,LH,상권확장,99,54,103,51
20224,11680640,역삼1동,LL,다이나믹,95,46,103,51
20224,11680700,세곡동,LL,다이나믹,69,43,103,51
20224,11680690,개포4동,HL,상권축소,114,50,103,51
20224,11710600,석촌동,LL,다이나믹,94,47,103,51
20224,11320690,방학1동,LL,다이나믹,94,48,103,51
20224,11710650,잠실본동,LL,다이나믹,101,48,103,51
20224,11260520,면목2동,HL,상권축소,103,47,103,51
20224,11740685,길동,LL,다이나믹,100,47,103,51
20224,11290685,길음2동,LL,다이나믹,92,50,103,51
20224,11110670,창신1동,HH,정체,119,65,103,51
20224,11440655,서강동,LL,다이나믹,81,45,103,51
20224,11350640,상계2동,LL,다이나믹,94,47,103,51
20224,11440630,신수동,LL,다이나믹,91,51,103,51
20224,11650620,방배3동,HH,정체,124,54,103,51
20224,11650621,방배4동,HH,정체,116,54,103,51
20224,11710632,가락2동,HL,상권축소,103,50,103,51
20224,11260580,상봉1동,LL,다이나믹,89,47,103,51
20224,11170625,한강로동,HH,정체,123,57,103,51
20224,11410660,홍은1동,HH,정체,103,55,103,51
20224,11560720,대림3동,HL,상권축소,108,45,103,51
20224,11530720,고척1동,HH,정체,108,52,103,51
20224,11200535,왕십리도선동,LL,다이나믹,84,50,103,51
20224,11470560,신월1동,LL,다이나믹,102,46,103,51
20224,11410640,홍제3동,HH,정체,107,58,103,51
20224,11305535,미아동,LL,다이나믹,94,48,103,51
20224,11440730,성산2동,LH,상권확장,96,56,103,51
20224,11440555,아현동,LH,상권확장,101,54,103,51
20224,11305608,번3동,LL,다이나믹,103,46,103,51
20224,11320512,창2동,LL,다이나믹,100,48,103,51
20224,11380650,수색동,HH,정체,128,61,103,51
20224,11305635,수유3동,LL,다이나믹,97,46,103,51
20224,11380530,불광2동,HL,상권축소,104,51,103,51
20224,11350621,중계1동,LL,다이나믹,94,49,103,51
20224,11200650,성수1가1동,LH,상권확장,88,54,103,51
20224,11740515,강일동,LL,다이나믹,61,44,103,51
20224,11230560,전농1동,LH,상권확장,102,52,103,51
20224,11620585,낙성대동,LL,다이나믹,85,50,103,51
20224,11170640,이촌2동,HH,정체,109,65,103,51
20224,11140520,소공동,HH,정체,142,69,103,51
20224,11320710,방학3동,LH,상권확장,91,52,103,51
20224,11305603,번2동,LL,다이나믹,97,51,103,51
20224,11590530,상도1동,LH,상권확장,98,54,103,51
20224,11290600,안암동,LH,상권확장,98,52,103,51
20224,11200615,금호2?3가동,HH,정체,104,55,103,51
20224,11620525,보라매동,LL,다이나믹,92,50,103,51
20224,11680660,개포1동,HH,정체,109,63,103,51
20224,11710720,잠실7동,HH,정체,124,64,103,51
20224,11215770,중곡4동,HL,상권축소,106,51,103,51
20224,11740650,성내2동,LL,다이나믹,101,45,103,51
20224,11170630,이촌1동,HH,정체,129,61,103,51
20224,11260575,면목3?8동,LL,다이나믹,96,48,103,51
20224,11710566,오륜동,HH,정체,129,64,103,51
20224,11620735,대학동,LL,다이나믹,99,47,103,51
20224,11500530,등촌2동,LL,다이나믹,103,48,103,51
20224,11560535,영등포동,HH,정체,123,58,103,51
20224,11500550,화곡2동,LL,다이나믹,95,48,103,51
20224,11470620,신정1동,HL,상권축소,108,47,103,51
20224,11545610,독산1동,LH,상권확장,93,52,103,51
20224,11560620,양평2동,HH,정체,106,51,103,51
20224,11710540,마천1동,HL,상권축소,110,46,103,51
20224,11230705,청량리동,HH,정체,160,57,103,51
20224,11500570,화곡4동,LL,다이나믹,99,48,103,51
20224,11305534,삼양동,HL,상권축소,105,49,103,51
20224,11740590,암사3동,LH,상권확장,79,53,103,51
20224,11140670,황학동,HH,정체,117,65,103,51
20224,11500640,방화2동,LH,상권확장,98,54,103,51
20224,11710642,문정2동,LL,다이나믹,74,40,103,51
20224,11710620,가락본동,LL,다이나믹,101,46,103,51
20224,11470530,목3동,LL,다이나믹,101,51,103,51
20224,11410720,북가좌2동,LL,다이나믹,96,48,103,51
20224,11530790,수궁동,LH,상권확장,99,52,103,51
20224,11740560,고덕2동,LL,다이나믹,68,49,103,51
20224,11140570,필동,HH,정체,134,58,103,51
20224,11260570,면목7동,HL,상권축소,106,48,103,51
20224,11380510,녹번동,LL,다이나믹,88,51,103,51
20224,11215780,능동,LH,상권확장,94,52,103,51
20224,11530740,개봉1동,LH,상권확장,102,52,103,51
20224,11320521,도봉1동,HL,상권축소,108,50,103,51
20224,11620665,서림동,LL,다이나믹,94,51,103,51
20224,11545630,독산3동,HL,상권축소,112,48,103,51
20224,11320511,창1동,LL,다이나믹,94,49,103,51
20224,11290575,동선동,LL,다이나믹,99,49,103,51
20224,11590650,사당4동,HL,상권축소,104,50,103,51
20224,11215820,자양1동,LL,다이나믹,99,50,103,51
20224,11290705,종암동,LH,상권확장,102,52,103,51
20224,11410710,북가좌1동,LL,다이나믹,89,45,103,51
20224,11290810,석관동,HH,정체,111,52,103,51
20224,11740570,암사1동,LL,다이나믹,98,47,103,51
20224,11380560,구산동,LL,다이나믹,91,50,103,51
20224,11200660,성수1가2동,LL,다이나믹,77,50,103,51
20224,11215840,자양3동,LL,다이나믹,94,51,103,51
20224,11350580,월계3동,LH,상권확장,89,53,103,51
20224,11710550,마천2동,HH,정체,111,52,103,51
20224,11260550,면목5동,LL,다이나믹,87,47,103,51
20224,11290760,장위1동,LH,상권확장,96,52,103,51
20224,11560585,도림동,LL,다이나믹,98,50,103,51
20224,11590520,노량진2동,HH,정체,125,60,103,51
20224,11170580,효창동,LH,상권확장,100,59,103,51
20224,11200720,송정동,HL,상권축소,103,50,103,51
20224,11470610,신월6동,LH,상권확장,81,55,103,51
20224,11200550,사근동,LH,상권확장,94,52,103,51
20224,11650570,반포2동,HH,정체,112,63,103,51
20224,11170520,용산2가동,LL,다이나믹,80,45,103,51
20224,11440740,상암동,LL,다이나믹,73,42,103,51
20224,11260590,상봉2동,LL,다이나믹,94,50,103,51
20224,11560515,영등포본동,LH,상권확장,97,53,103,51
20224,11680630,대치4동,LL,다이나믹,88,46,103,51
20224,11680531,논현2동,LL,다이나믹,92,48,103,51
20224,11680510,신사동,LL,다이나믹,97,48,103,51
20224,11680545,압구정동,LL,다이나믹,102,47,103,51
20224,11710646,장지동,LL,다이나믹,90,48,103,51
20224,11650600,방배1동,HH,정체,104,52,103,51
20224,11650651,양재1동,HH,정체,103,52,103,51
20224,11260630,묵2동,LL,다이나믹,98,49,103,51
20224,11620575,행운동,HH,정체,104,51,103,51
20224,11620630,남현동,LH,상권확장,97,53,103,51
20224,11560630,신길1동,HH,정체,118,52,103,51
20224,11350624,중계4동,LL,다이나믹,95,47,103,51
20224,11380640,증산동,HH,정체,112,53,103,51
20224,11500520,등촌1동,LH,상권확장,88,51,103,51
20224,11500593,화곡8동,LL,다이나믹,92,48,103,51
20224,11305575,삼각산동,LL,다이나믹,87,47,103,51
20224,11530800,항동,LL,다이나믹,39,40,103,51
20224,11230730,휘경2동,LL,다이나믹,84,49,103,51
20224,11440700,망원2동,LL,다이나믹,93,47,103,51
20224,11500590,화곡본동,LL,다이나믹,100,50,103,51
20224,11380552,갈현2동,LL,다이나믹,91,49,103,51
20224,11290610,보문동,LL,다이나믹,99,51,103,51
20224,11410555,북아현동,HH,정체,120,57,103,51
20224,11560610,양평1동,LH,상권확장,89,52,103,51
20224,11260620,묵1동,LL,다이나믹,92,49,103,51
20224,11530550,구로4동,HL,상권축소,104,47,103,51
20224,11200620,금호4가동,LH,상권확장,99,55,103,51
20224,11260690,신내2동,LL,다이나믹,100,50,103,51
20224,11710690,잠실4동,LL,다이나믹,97,48,103,51
20224,11170685,한남동,LH,상권확장,93,51,103,51
20224,11650560,반포1동,LL,다이나믹,93,45,103,51
20224,11320522,도봉2동,LL,다이나믹,99,47,103,51
20224,11590605,흑석동,LH,상권확장,102,57,103,51
20224,11620655,신원동,LL,다이나믹,100,46,103,51
20224,11320513,창3동,LH,상권확장,100,52,103,51
20224,11710610,삼전동,LL,다이나믹,94,46,103,51
20224,11740700,둔촌2동,HL,상권축소,104,49,103,51
20224,11170530,남영동,HH,정체,108,56,103,51
20224,11305595,번1동,LL,다이나믹,97,46,103,51
20224,11290580,돈암1동,LH,상권확장,87,52,103,51
20224,11620645,서원동,LH,상권확장,98,54,103,51
20224,11110550,부암동,LH,상권확장,96,56,103,51
20224,11290630,정릉2동,LH,상권확장,101,53,103,51
20224,11590560,상도4동,LL,다이나믹,94,51,103,51
20224,11320680,쌍문3동,LL,다이나믹,100,49,103,51
20224,11680670,개포2동,LH,상권확장,96,52,103,51
20224,11620565,성현동,LL,다이나믹,89,47,103,51
20224,11680720,일원본동,LH,상권확장,100,53,103,51
20224,11680521,논현1동,LL,다이나믹,97,47,103,51
20224,11140540,회현동,HH,정체,154,69,103,51
20224,11500611,발산1동,LL,다이나믹,73,50,103,51
20224,11500630,방화1동,LL,다이나믹,91,47,103,51
20224,11560680,신길6동,LL,다이나믹,101,50,103,51
20224,11260655,망우본동,LL,다이나믹,102,49,103,51
20224,11650510,서초1동,HH,정체,116,54,103,51
20224,11500591,화곡6동,LL,다이나믹,90,45,103,51
20224,11650581,반포4동,HH,정체,141,62,103,51
20224,11650660,내곡동,HH,정체,108,64,103,51
20224,11530770,오류1동,LH,상권확장,98,53,103,51
20224,11215710,화양동,LL,다이나믹,89,49,103,51
20224,11470670,신정6동,LL,다이나믹,91,47,103,51
20224,11650531,서초4동,HH,정체,113,52,103,51
20224,11140650,신당5동,LH,상권확장,96,52,103,51
20224,11350625,중계2?3동,LH,상권확장,94,52,103,51
20224,11710531,거여1동,LL,다이나믹,99,47,103,51
20224,11500641,방화3동,HL,상권축소,105,50,103,51
20224,11215860,구의2동,LH,상권확장,91,55,103,51
20224,11545710,시흥5동,HH,정체,108,52,103,51
20224,11620775,난곡동,HH,정체,103,53,103,51
20224,11305555,송천동,HL,상권축소,105,49,103,51
20224,11470600,신월5동,LL,다이나믹,100,51,103,51
20224,11350570,월계2동,LL,다이나믹,87,51,103,51
20224,11710680,잠실3동,HH,정체,116,64,103,51
20224,11680656,도곡2동,HL,상권축소,106,51,103,51
20224,11305545,송중동,LL,다이나믹,92,48,103,51
20224,11440720,성산1동,LL,다이나믹,96,49,103,51
20224,11170570,원효로2동,HH,정체,130,53,103,51
20224,11230740,이문1동,HH,정체,108,55,103,51
20224,11215847,자양4동,LL,다이나믹,103,50,103,51
20224,11200560,행당1동,LH,상권확장,101,53,103,51
20224,11110680,창신2동,HH,정체,111,57,103,51
20224,11215760,중곡3동,LL,다이나믹,95,48,103,51
20224,11470590,신월4동,HL,상권축소,104,49,103,51
20224,11650520,서초2동,LL,다이나믹,92,47,103,51
20224,11590680,신대방2동,LH,상권확장,101,52,103,51
20224,11350710,상계9동,LH,상권확장,100,52,103,51
20224,11500535,등촌3동,LL,다이나믹,89,49,103,51
20224,11380631,신사1동,LL,다이나믹,98,49,103,51
20224,11560560,당산2동,LL,다이나믹,99,51,103,51
20224,11410520,천연동,HH,정체,110,55,103,51
20224,11620715,난향동,LL,다이나믹,78,48,103,51
20224,11170590,용문동,HH,정체,110,52,103,51
20224,11710510,풍납1동,HH,정체,122,52,103,51
20224,11350720,상계10동,LL,다이나믹,82,46,103,51
20224,11110570,무악동,HH,정체,103,64,103,51
20224,11290660,길음1동,LH,상권확장,102,56,103,51
20224,11680655,도곡1동,HH,정체,104,51,103,51
